ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
920305.BJ,20251231,10.09,2.2238,3.6069,0.48,,,2.2257,26.501,,,,13237.6125,8110.0875,5000.1718,133567.5101,81830.7829
920305.BJ,20251230,10.12,2.3969,3.8878,0.52,,,2.2323,26.5798,,,,13237.6125,8110.0875,5000.1718,133964.6385,82074.0855
920305.BJ,20251229,10.15,3.8765,6.2876,0.86,,,2.2389,26.6586,,,,13237.6125,8110.0875,5000.1718,134361.7669,82317.3881
920305.BJ,20251226,10.52,5.3453,8.6699,1.39,,,2.3205,27.6304,,,,13237.6125,8110.0875,5000.1718,139259.6835,85318.1205
920305.BJ,20251225,10.77,7.2778,11.8043,2.71,,,2.3756,28.287,,,,13237.6125,8110.0875,5000.1718,142569.0866,87345.6424
920305.BJ,20251224,10.46,4.2502,6.8936,1.74,,,2.3073,27.4728,,,,13237.6125,8110.0875,5000.1718,138465.4268,84831.5153
920305.BJ,20251223,10.15,2.2235,3.6064,0.92,,,2.2389,26.6586,,,,13237.6125,8110.0875,5000.1718,134361.7669,82317.3881
920305.BJ,20251222,10.49,3.3869,5.4934,1.55,,,2.3139,27.5516,,,,13237.6125,8110.0875,5000.1718,138862.5551,85074.8179
920305.BJ,20251219,10.12,2.0504,3.3257,0.81,,,2.2323,26.5798,,,,13237.6125,8110.0875,5000.1718,133964.6385,82074.0855
920305.BJ,20251218,10.2,1.5403,2.4983,0.46,,,2.2499,26.79,,,,13237.6125,8110.0875,5000.1718,135023.6475,82722.8925
920305.BJ,20251217,10.19,2.9953,4.8583,0.93,,,2.2477,26.7637,,,,13237.6125,8110.0875,5000.1718,134891.2714,82641.7916
920305.BJ,20251216,10.45,2.1488,3.4853,0.62,,,2.3051,27.4466,,,,13237.6125,8110.0875,5000.1718,138333.0506,84750.4144
920305.BJ,20251215,10.5,2.1647,3.5111,0.6,,,2.3161,27.5779,,,,13237.6125,8110.0875,5000.1718,138994.9313,85155.9188
920305.BJ,20251212,10.57,3.7493,6.0813,1.11,,,2.3315,27.7618,,,,13237.6125,8110.0875,5000.1718,139921.5641,85723.6249
920305.BJ,20251211,10.84,5.6749,9.2045,1.81,,,2.3911,28.4709,,,,13237.6125,8110.0875,5000.1718,143495.7195,87913.3485
920305.BJ,20251210,10.64,2.395,3.8845,0.59,,,2.347,27.9456,,,,13237.6125,8110.0875,5000.1718,140848.197,86291.331
920305.BJ,20251209,10.87,3.4276,5.5595,0.88,,,2.3977,28.5497,,,,13237.6125,8110.0875,5000.1718,143892.8479,88156.6511
920305.BJ,20251208,10.75,2.804,4.5479,0.7,,,2.3712,28.2345,,,,13237.6125,8110.0875,5000.1718,142304.3344,87183.4406
920305.BJ,20251205,10.7,2.5595,4.1515,0.6,,,2.3602,28.1032,,,,13237.6125,8110.0875,5000.1718,141642.4538,86777.9363
920305.BJ,20251204,10.66,4.499,7.2972,1.02,,,2.3514,27.9981,,,,13237.6125,8110.0875,5000.1718,141112.9493,86453.5328
920305.BJ,20251203,11.23,7.1512,11.599,1.61,,,2.4771,29.4952,,,,13237.6125,8110.0875,5000.1718,148658.3884,91076.2826
920305.BJ,20251202,10.66,2.5707,4.1696,0.42,,,2.3514,27.9981,,,,13237.6125,8110.0875,5000.1718,141112.9493,86453.5328
920305.BJ,20251201,10.87,3.3848,5.4899,0.47,,,2.3977,28.5497,,,,13237.6125,8110.0875,5000.1718,143892.8479,88156.6511
920305.BJ,20251128,10.64,3.6445,5.9112,0.37,,,2.347,27.9456,,,,13237.6125,8110.0875,5000.1718,140848.197,86291.331
920305.BJ,20251127,10.98,5.3382,8.6584,0.44,,,2.422,28.8386,,,,13237.6125,8110.0875,5000.1718,145348.9853,89048.7608
920305.BJ,20251126,11.58,7.3283,11.8861,0.65,,,2.5543,30.4145,,,,13237.6125,8110.0875,5000.1718,153291.5528,93914.8133
920305.BJ,20251125,12.29,10.7198,17.3871,1.11,,,2.7109,32.2793,,,,13237.6125,8110.0875,5000.1718,162690.2576,99672.9754
920305.BJ,20251124,12.19,9.0435,14.6682,1.11,,,2.6889,32.0166,,,,13237.6125,8110.0875,5000.1718,161366.4964,98861.9666
920305.BJ,20251121,12.64,17.4179,28.2512,3.49,,,2.7881,33.1985,,,,13237.6125,8110.0875,5000.1718,167323.422,102511.506
920305.BJ,20251120,12.22,15.8984,25.7867,7.21,,,2.6955,32.0954,,,,13237.6125,8110.0875,5000.1718,161763.6248,99105.2693
920305.BJ,20251119,10.57,3.442,5.5829,1.83,,,2.3315,27.7618,,,,13237.6125,8110.0875,5000.1718,139921.5641,85723.6249
920305.BJ,20251118,10.33,2.4415,3.9601,1.38,,,2.2786,27.1314,,,,13237.6125,8110.0875,5000.1718,136744.5371,83777.2039
920305.BJ,20251117,10.66,1.379,2.2367,0.76,,,2.3514,27.9981,,,,13237.6125,8110.0875,5000.1718,141112.9493,86453.5328
920305.BJ,20251114,10.64,1.8072,2.9312,1.02,,,2.347,27.9456,,,,13237.6125,8110.0875,5000.1718,140848.197,86291.331
920305.BJ,20251113,10.87,1.9535,3.1685,0.99,,,2.3977,28.5497,,,,13237.6125,8110.0875,5000.1718,143892.8479,88156.6511
920305.BJ,20251112,10.93,1.837,2.9795,0.8,,,2.4109,28.7073,,,,13237.6125,8110.0875,5000.1718,144687.1046,88643.2564
920305.BJ,20251111,10.86,1.8542,3.0075,0.74,,,2.3955,28.5234,,,,13237.6125,8110.0875,5000.1718,143760.4718,88075.5503
920305.BJ,20251110,11.1,1.6726,2.7128,0.57,,,2.4484,29.1538,,,,13237.6125,8110.0875,5000.1718,146937.4988,90021.9713
920305.BJ,20251107,11.06,1.5739,2.5528,0.45,,,2.4396,29.0487,,,,13237.6125,8110.0875,5000.1718,146407.9943,89697.5678
920305.BJ,20251106,11.16,2.8956,4.6966,0.77,,,2.4617,29.3114,,,,13237.6125,8110.0875,5000.1718,147731.7555,90508.5765
920305.BJ,20251105,11.45,3.4466,5.5902,0.87,,,2.5256,30.073,,,,13237.6125,8110.0875,5000.1718,151570.6631,92860.5019
920305.BJ,20251104,11.19,2.9374,4.7644,0.79,,,2.4683,29.3902,,,,13237.6125,8110.0875,5000.1718,148128.8839,90751.8791
920305.BJ,20251103,11.61,3.837,6.2234,1.1,,,2.5609,30.4933,,,,13237.6125,8110.0875,5000.1718,153688.6811,94158.1159
920305.BJ,20251031,11.65,4.4108,7.1541,1.38,,,2.5698,30.5983,,,,13237.6125,8110.0875,5000.1718,154218.1856,94482.5194
920305.BJ,20251030,11.34,4.0699,6.6013,1.43,,,2.5014,29.7841,,,,13237.6125,8110.0875,5000.1718,150114.5258,91968.3923
920305.BJ,20251029,11.49,4.5593,7.395,1.92,,,2.5345,30.1781,,,,13237.6125,8110.0875,5000.1718,152100.1676,93184.9054
920305.BJ,20251028,11.08,1.7979,2.9161,0.68,,,2.4029,29.1012,,,,13237.6125,8110.0875,5000.1718,146672.7465,89859.7695
920305.BJ,20251027,10.97,2.6688,4.3288,1.01,,,2.379,28.8123,,,,13237.6125,8110.0875,5000.1718,145216.6091,88967.6599
920305.BJ,20251024,11.12,2.929,4.7508,1.11,,,2.4115,29.2063,,,,13237.6125,8110.0875,5000.1718,147202.251,90184.173
920305.BJ,20251023,11.3,2.2467,3.6441,0.78,,,2.4506,29.6791,,,,13237.6125,8110.0875,5000.1718,149585.0213,91643.9888
920305.BJ,20251022,11.28,2.229,3.6153,0.7,,,2.4462,29.6265,,,,13237.6125,8110.0875,5000.1718,149320.269,91481.787
920305.BJ,20251021,11.5,3.2299,5.2388,0.88,,,2.4939,30.2044,,,,13237.6125,8110.0875,5000.1718,152232.5438,93266.0063
920305.BJ,20251020,11.37,2.5406,4.1208,0.66,,,2.4657,29.8629,,,,13237.6125,8110.0875,5000.1718,150511.6541,92211.6949
920305.BJ,20251017,11.14,2.9899,4.8496,0.7,,,2.4159,29.2588,,,,13237.6125,8110.0875,5000.1718,147467.0033,90346.3748
920305.BJ,20251016,11.7,3.4567,5.6067,0.72,,,2.5373,30.7297,,,,13237.6125,8110.0875,5000.1718,154880.0663,94888.0238
920305.BJ,20251015,11.82,3.6486,5.9178,0.6,,,2.5633,31.0448,,,,13237.6125,8110.0875,5000.1718,156468.5798,95861.2343
920305.BJ,20251014,11.82,5.7384,9.3075,0.98,,,2.5633,31.0448,,,,13237.6125,8110.0875,5000.1718,156468.5798,95861.2343
920305.BJ,20251013,11.3,3.5495,5.7572,0.59,,,2.4506,29.6791,,,,13237.6125,8110.0875,5000.1718,149585.0213,91643.9888
