ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600358.SH,20251231,6.06,1.5476,2.1888,1.45,,,41.7572,8.3895,7.6817,0.0,,50493.666,50493.666,35700.7,305991.616,305991.616
600358.SH,20251230,5.95,1.3342,1.887,1.23,,,40.9993,8.2372,7.5423,0.0,,50493.666,50493.666,35700.7,300437.3127,300437.3127
600358.SH,20251229,5.9,1.0104,1.429,0.9,,,40.6547,8.168,7.4789,0.0,,50493.666,50493.666,35700.7,297912.6294,297912.6294
600358.SH,20251226,5.95,1.1529,1.6306,0.95,,,40.9993,8.2372,7.5423,0.0,,50493.666,50493.666,35700.7,300437.3127,300437.3127
600358.SH,20251225,5.95,1.0439,1.4765,0.84,,,40.9993,8.2372,7.5423,0.0,,50493.666,50493.666,35700.7,300437.3127,300437.3127
600358.SH,20251224,5.97,0.779,1.1018,0.62,,,41.1371,8.2649,7.5677,0.0,,50493.666,50493.666,35700.7,301447.186,301447.186
600358.SH,20251223,5.9,1.4258,2.0166,1.24,,,40.6547,8.168,7.4789,0.0,,50493.666,50493.666,35700.7,297912.6294,297912.6294
600358.SH,20251222,5.98,1.2068,1.7069,1.12,,,41.206,8.2788,7.5803,0.0,,50493.666,50493.666,35700.7,301952.1227,301952.1227
600358.SH,20251219,5.94,1.609,2.2757,1.8,,,40.9303,8.2234,7.5296,0.0,,50493.666,50493.666,35700.7,299932.376,299932.376
600358.SH,20251218,5.79,1.1606,1.6415,1.34,,,39.8968,8.0157,7.3395,0.0,,50493.666,50493.666,35700.7,292358.3261,292358.3261
600358.SH,20251217,5.75,0.8822,1.2477,1.06,,,39.6211,7.9604,7.2888,0.0,,50493.666,50493.666,35700.7,290338.5795,290338.5795
600358.SH,20251216,5.7,0.8942,1.2647,1.12,,,39.2766,7.8911,7.2254,0.0,,50493.666,50493.666,35700.7,287813.8962,287813.8962
600358.SH,20251215,5.68,0.861,1.2177,1.06,,,39.1388,7.8635,7.2001,0.0,,50493.666,50493.666,35700.7,286804.0229,286804.0229
600358.SH,20251212,5.72,0.6598,0.9332,0.73,,,39.4144,7.9188,7.2508,0.0,,50493.666,50493.666,35700.7,288823.7695,288823.7695
600358.SH,20251211,5.71,1.0314,1.4588,1.22,,,39.3455,7.905,7.2381,0.0,,50493.666,50493.666,35700.7,288318.8329,288318.8329
600358.SH,20251210,5.7,0.707,1.0,0.82,,,39.2766,7.8911,7.2254,0.0,,50493.666,50493.666,35700.7,287813.8962,287813.8962
600358.SH,20251209,5.75,0.7452,1.0539,0.86,,,39.6211,7.9604,7.2888,0.0,,50493.666,50493.666,35700.7,290338.5795,290338.5795
600358.SH,20251208,5.77,0.9241,1.307,1.01,,,39.7589,7.9881,7.3141,0.0,,50493.666,50493.666,35700.7,291348.4528,291348.4528
600358.SH,20251205,5.75,1.1172,1.5802,1.29,,,39.6211,7.9604,7.2888,0.0,,50493.666,50493.666,35700.7,290338.5795,290338.5795
600358.SH,20251204,5.64,0.7174,1.0147,0.79,,,38.8632,7.8081,7.1493,0.0,,50493.666,50493.666,35700.7,284784.2762,284784.2762
600358.SH,20251203,5.7,0.8066,1.1408,0.75,,,39.2766,7.8911,7.2254,0.0,,50493.666,50493.666,35700.7,287813.8962,287813.8962
600358.SH,20251202,5.76,0.7865,1.1124,0.69,,,39.69,7.9742,7.3015,0.0,,50493.666,50493.666,35700.7,290843.5162,290843.5162
600358.SH,20251201,5.77,1.1679,1.6518,0.98,,,39.7589,7.9881,7.3141,0.0,,50493.666,50493.666,35700.7,291348.4528,291348.4528
600358.SH,20251128,5.83,0.8562,1.211,0.58,,,40.1724,8.0711,7.3902,0.0,,50493.666,50493.666,35700.7,294378.0728,294378.0728
600358.SH,20251127,5.82,0.8953,1.2663,0.57,,,40.1035,8.0573,7.3775,0.0,,50493.666,50493.666,35700.7,293873.1361,293873.1361
600358.SH,20251126,5.89,1.6468,2.3291,1.02,,,40.5858,8.1542,7.4663,0.0,,50493.666,50493.666,35700.7,297407.6927,297407.6927
600358.SH,20251125,5.75,1.1392,1.6112,0.65,,,39.6211,7.9604,7.2888,0.0,,50493.666,50493.666,35700.7,290338.5795,290338.5795
600358.SH,20251124,5.73,1.426,2.0168,0.8,,,39.4833,7.9327,7.2634,0.0,,50493.666,50493.666,35700.7,289328.7062,289328.7062
600358.SH,20251121,5.63,2.3336,3.3006,1.26,,,38.7942,7.7942,7.1367,0.0,,50493.666,50493.666,35700.7,284279.3396,284279.3396
600358.SH,20251120,5.91,1.3622,1.9267,0.6,,,40.7236,8.1819,7.4916,0.0,,50493.666,50493.666,35700.7,298417.5661,298417.5661
600358.SH,20251119,6.0,1.8296,2.5877,0.79,,,41.3438,8.3065,7.6057,0.0,,50493.666,50493.666,35700.7,302961.996,302961.996
600358.SH,20251118,6.02,1.7651,2.4964,0.79,,,41.4816,8.3342,7.631,0.0,,50493.666,50493.666,35700.7,303971.8693,303971.8693
600358.SH,20251117,6.14,1.6744,2.3682,0.78,,,42.3085,8.5003,7.7832,0.0,,50493.666,50493.666,35700.7,310031.1092,310031.1092
600358.SH,20251114,6.15,2.6331,3.7241,1.41,,,42.3774,8.5141,7.7958,0.0,,50493.666,50493.666,35700.7,310536.0459,310536.0459
600358.SH,20251113,6.21,3.3829,4.7847,2.09,,,42.7908,8.5972,7.8719,0.0,,50493.666,50493.666,35700.7,313565.6659,313565.6659
600358.SH,20251112,6.01,2.0782,2.9393,1.32,,,41.4127,8.3203,7.6184,0.0,,50493.666,50493.666,35700.7,303466.9327,303466.9327
600358.SH,20251111,5.92,1.4529,2.0549,0.85,,,40.7925,8.1957,7.5043,0.0,,50493.666,50493.666,35700.7,298922.5027,298922.5027
600358.SH,20251110,5.84,1.1771,1.6648,0.59,,,40.2413,8.085,7.4029,0.0,,50493.666,50493.666,35700.7,294883.0094,294883.0094
600358.SH,20251107,5.81,1.2704,1.7969,0.6,,,40.0346,8.0434,7.3648,0.0,,50493.666,50493.666,35700.7,293368.1995,293368.1995
