ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
002611.SZ,20251231,19.22,8.6575,10.298,1.04,46.7384,34.3594,4.288,4.8968,4.8127,0.0,0.6764,121728.634,100219.7707,84254.3281,2339624.3455,1926223.9929
002611.SZ,20251230,19.14,10.7467,12.7831,1.55,46.5439,34.2163,4.2702,4.8764,4.7927,0.0,0.6792,121728.634,100219.7707,84254.3281,2329886.0548,1918206.4112
002611.SZ,20251229,18.5,7.1998,8.564,1.08,44.9875,33.0722,4.1274,4.7134,4.6324,0.0,0.7027,121728.634,100219.7707,84254.3281,2251979.729,1854065.758
002611.SZ,20251226,18.43,8.0259,9.5467,1.42,44.8173,32.9471,4.1118,4.6955,4.6149,0.0,0.7054,121728.634,100219.7707,84254.3281,2243458.7246,1847050.374
002611.SZ,20251225,18.9,12.6363,15.0307,3.43,45.9603,33.7873,4.2166,4.8153,4.7326,0.0,0.6878,121728.634,100219.7707,84254.3281,2300671.1826,1894153.6662
002611.SZ,20251224,17.82,2.89,3.4376,0.76,43.334,31.8566,3.9757,4.5401,4.4622,0.0,0.7295,121728.634,100219.7707,84254.3281,2169204.2579,1785916.3139
002611.SZ,20251223,17.73,4.023,4.7854,1.06,43.1151,31.6957,3.9556,4.5172,4.4396,0.0,0.7332,121728.634,100219.7707,84254.3281,2158248.6808,1776896.5345
002611.SZ,20251222,18.14,5.7051,6.7862,1.61,44.1121,32.4287,4.0471,4.6216,4.5423,0.0,0.7166,121728.634,100219.7707,84254.3281,2208157.4208,1817986.6405
002611.SZ,20251219,17.68,3.0971,3.684,0.74,42.9935,31.6063,3.9445,4.5045,4.4271,0.0,0.7353,121728.634,100219.7707,84254.3281,2152162.2491,1771885.546
002611.SZ,20251218,17.36,2.7018,3.2137,0.6,42.2153,31.0343,3.8731,4.4229,4.347,0.0,0.7488,121728.634,100219.7707,84254.3281,2113209.0862,1739815.2194
002611.SZ,20251217,17.55,3.4314,4.0816,0.74,42.6774,31.3739,3.9155,4.4713,4.3946,0.0,0.7407,121728.634,100219.7707,84254.3281,2136337.5267,1758856.9758
002611.SZ,20251216,17.23,4.0783,4.8511,0.8,41.8992,30.8019,3.8441,4.3898,4.3144,0.0,0.7545,121728.634,100219.7707,84254.3281,2097384.3638,1726786.6492
002611.SZ,20251215,17.73,4.3784,5.2081,0.79,43.1151,31.6957,3.9556,4.5172,4.4396,0.0,0.7332,121728.634,100219.7707,84254.3281,2158248.6808,1776896.5345
002611.SZ,20251212,18.2,6.2527,7.4375,1.06,44.258,32.5359,4.0605,4.6369,4.5573,0.0,0.7143,121728.634,100219.7707,84254.3281,2215461.1388,1823999.8267
002611.SZ,20251211,17.6,4.4003,5.2341,0.63,42.799,31.4633,3.9266,4.4841,4.4071,0.0,0.7386,121728.634,100219.7707,84254.3281,2142423.9584,1763867.9643
002611.SZ,20251210,18.03,4.0833,4.857,0.5,43.8446,32.232,4.0226,4.5936,4.5147,0.0,0.721,121728.634,100219.7707,84254.3281,2194767.271,1806962.4657
002611.SZ,20251209,18.08,6.4317,7.6505,0.63,43.9662,32.3214,4.0337,4.6064,4.5273,0.0,0.719,121728.634,100219.7707,84254.3281,2200853.7027,1811973.4543
