ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
688349.SH,20251231,25.28,0.2258,0.9955,0.91,17.1103,24.8234,2.3358,1.7426,1.3378,2.2776,2.3605,122640.4215,118948.4215,26978.3815,3100349.8555,3007016.0955
688349.SH,20251230,25.12,0.1755,0.7736,0.67,17.002,24.6663,2.321,1.7316,1.3294,2.2922,2.3755,122640.4215,118948.4215,26978.3815,3080727.3881,2987984.3481
688349.SH,20251229,25.12,0.3498,1.5421,1.39,17.002,24.6663,2.321,1.7316,1.3294,2.2922,2.3755,122640.4215,118948.4215,26978.3815,3080727.3881,2987984.3481
688349.SH,20251226,25.74,0.3077,1.3566,1.39,17.4216,25.2751,2.3783,1.7743,1.3622,2.2369,2.3183,122640.4215,118948.4215,26978.3815,3156764.4494,3061732.3694
688349.SH,20251225,26.34,0.24,1.0579,1.15,17.8277,25.8643,2.4337,1.8157,1.3939,2.186,2.2655,122640.4215,118948.4215,26978.3815,3230348.7023,3133101.4223
688349.SH,20251224,25.94,0.17,0.7496,0.76,17.557,25.4715,2.3968,1.7881,1.3727,2.2197,2.3004,122640.4215,118948.4215,26978.3815,3181292.5337,3085522.0537
688349.SH,20251223,25.67,0.2445,1.0782,1.15,17.3742,25.2064,2.3718,1.7695,1.3585,2.243,2.3246,122640.4215,118948.4215,26978.3815,3148179.6199,3053405.9799
688349.SH,20251222,26.02,1.4446,1.4621,1.44,17.6111,25.55,2.4042,1.7936,1.377,2.2129,2.2933,122640.4215,24724.6015,24428.0515,3191103.7674,643334.131
688349.SH,20251219,26.4,0.7402,0.7492,0.62,17.8683,25.9232,2.4393,1.8198,1.3971,2.181,2.2603,122640.4215,24724.6015,24428.0515,3237707.1276,652729.4796
688349.SH,20251218,26.21,0.8365,0.8467,0.68,17.7397,25.7366,2.4217,1.8067,1.387,2.1968,2.2767,122640.4215,24724.6015,24428.0515,3214405.4475,648031.8053
688349.SH,20251217,26.28,1.1516,1.1656,0.89,17.7871,25.8054,2.4282,1.8115,1.3907,2.191,2.2706,122640.4215,24724.6015,24428.0515,3222990.277,649762.5274
688349.SH,20251216,26.24,0.9565,0.9681,0.77,17.76,25.7661,2.4245,1.8088,1.3886,2.1943,2.2741,122640.4215,24724.6015,24428.0515,3218084.6602,648773.5434
688349.SH,20251215,26.36,1.3307,1.3468,1.07,17.8412,25.8839,2.4356,1.817,1.395,2.1843,2.2638,122640.4215,24724.6015,24428.0515,3232801.5107,651740.4955
688349.SH,20251212,26.4,1.659,1.6791,1.36,17.8683,25.9232,2.4393,1.8198,1.3971,2.181,2.2603,122640.4215,24724.6015,24428.0515,3237707.1276,652729.4796
688349.SH,20251211,25.78,1.0875,1.1007,0.94,17.4487,25.3144,2.382,1.7771,1.3643,2.2335,2.3147,122640.4215,24724.6015,24428.0515,3161670.0663,637400.2267
688349.SH,20251210,25.7,1.4165,1.4337,1.3,17.3945,25.2358,2.3746,1.7715,1.36,2.2404,2.3219,122640.4215,24724.6015,24428.0515,3151858.8326,635422.2586
688349.SH,20251209,25.61,0.7111,0.7197,0.56,17.3336,25.1475,2.3663,1.7653,1.3553,2.2483,2.3301,122640.4215,24724.6015,24428.0515,3140821.1946,633197.0444
688349.SH,20251208,25.81,1.3175,1.3335,0.78,17.469,25.3438,2.3848,1.7791,1.3659,2.2309,2.312,122640.4215,24724.6015,24428.0515,3165349.2789,638141.9647
688349.SH,20251205,25.82,1.5723,1.5914,1.01,17.4757,25.3537,2.3857,1.7798,1.3664,2.23,2.3111,122640.4215,24724.6015,24428.0515,3166575.6831,638389.2107
688349.SH,20251204,25.82,0.7536,0.7627,0.46,17.4757,25.3537,2.3857,1.7798,1.3664,2.23,2.3111,122640.4215,24724.6015,24428.0515,3166575.6831,638389.2107
688349.SH,20251203,25.99,1.1089,1.1224,0.66,17.5908,25.5206,2.4014,1.7915,1.3754,2.2154,2.296,122640.4215,24724.6015,24428.0515,3187424.5548,642592.393
688349.SH,20251202,25.88,1.5859,1.6051,1.01,17.5164,25.4126,2.3912,1.7839,1.3696,2.2248,2.3057,122640.4215,24724.6015,24428.0515,3173934.1084,639872.6868
688349.SH,20251201,25.74,3.3822,3.4233,2.87,17.4216,25.2751,2.3783,1.7743,1.3622,2.2369,2.3183,122640.4215,24724.6015,24428.0515,3156764.4494,636411.2426
688349.SH,20251128,27.04,0.974,0.9858,0.8,18.3015,26.5516,2.4984,1.8639,1.431,2.1294,2.2068,122640.4215,24724.6015,24428.0515,3316196.9974,668553.2246
688349.SH,20251127,27.12,1.1045,1.1179,0.97,18.3556,26.6302,2.5058,1.8694,1.4352,2.1231,2.2003,122640.4215,24724.6015,24428.0515,3326008.2311,670531.1927
688349.SH,20251126,26.62,1.3476,1.364,1.32,18.0172,26.1392,2.4596,1.835,1.4087,2.163,2.2416,122640.4215,24724.6015,24428.0515,3264688.0203,658168.8919
688349.SH,20251125,26.95,1.0729,1.0859,1.02,18.2406,26.4632,2.4901,1.8577,1.4262,2.1365,2.2142,122640.4215,24724.6015,24428.0515,3305159.3594,666328.0104
688349.SH,20251124,27.02,1.3989,1.4159,1.28,18.2879,26.532,2.4966,1.8625,1.4299,2.131,2.2085,122640.4215,24724.6015,24428.0515,3313744.1889,668058.7325
688349.SH,20251121,26.76,1.169,1.1831,0.91,18.112,26.2767,2.4725,1.8446,1.4161,2.1517,2.2299,122640.4215,24724.6015,24428.0515,3281857.6793,661630.3361
688349.SH,20251120,26.99,0.7266,0.7354,0.52,18.2676,26.5025,2.4938,1.8605,1.4283,2.1333,2.2109,122640.4215,24724.6015,24428.0515,3310064.9763,667316.9945
688349.SH,20251119,27.2,0.7265,0.7353,0.47,18.4098,26.7087,2.5132,1.8749,1.4394,2.1169,2.1938,122640.4215,24724.6015,24428.0515,3335819.4648,672509.1608
688349.SH,20251118,27.12,1.2543,1.2696,0.78,18.3556,26.6302,2.5058,1.8694,1.4352,2.1231,2.2003,122640.4215,24724.6015,24428.0515,3326008.2311,670531.1927
688349.SH,20251117,27.06,1.5747,1.5938,0.98,18.315,26.5713,2.5003,1.8653,1.432,2.1278,2.2052,122640.4215,24724.6015,24428.0515,3318649.8058,669047.7166
688349.SH,20251114,27.28,2.1342,2.1601,1.51,18.4639,26.7873,2.5206,1.8804,1.4437,2.1107,2.1874,122640.4215,24724.6015,24428.0515,3345630.6985,674487.1289
688349.SH,20251113,27.12,1.2589,1.2742,0.84,18.3556,26.6302,2.5058,1.8694,1.4352,2.1231,2.2003,122640.4215,24724.6015,24428.0515,3326008.2311,670531.1927
688349.SH,20251112,26.94,1.4763,1.4942,0.95,18.2338,26.4534,2.4892,1.857,1.4257,2.1373,2.215,122640.4215,24724.6015,24428.0515,3303932.9552,666080.7644
