ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
920832.BJ,20251231,7.26,0.7501,0.7824,0.74,95.0199,459.5575,1.3508,2.3068,2.7384,1.0751,1.1019,13876.3865,12198.9585,11694.5383,100742.566,88564.4387
920832.BJ,20251230,7.28,0.823,0.8583,0.69,95.2817,460.8235,1.3546,2.3132,2.746,1.0721,1.0989,13876.3865,12252.0083,11747.5881,101020.0937,89194.6204
920832.BJ,20251229,7.3,1.2732,1.3279,1.01,95.5434,462.0895,1.3583,2.3195,2.7535,1.0692,1.0959,13876.3865,12252.0083,11747.5881,101297.6215,89439.6606
920832.BJ,20251226,7.5,1.0948,1.1418,0.81,98.1611,474.7495,1.3955,2.3831,2.829,1.0407,1.0667,13876.3865,12252.0083,11747.5881,104072.8988,91890.0623
920832.BJ,20251225,7.6,0.8799,0.9177,0.62,99.4699,481.0795,1.4141,2.4149,2.8667,1.027,1.0526,13876.3865,12252.0083,11747.5881,105460.5374,93115.2631
920832.BJ,20251224,7.55,0.9696,1.0112,0.65,98.8155,477.9145,1.4048,2.399,2.8478,1.0338,1.0596,13876.3865,12252.0083,11747.5881,104766.7181,92502.6627
920832.BJ,20251223,7.55,1.7252,1.7993,1.27,98.8155,477.9145,1.4048,2.399,2.8478,1.0338,1.0596,13876.3865,12252.0083,11747.5881,104766.7181,92502.6627
920832.BJ,20251222,7.7,1.6367,1.707,1.37,100.7787,487.4095,1.4327,2.4466,2.9044,1.0137,1.039,13876.3865,12252.0083,11747.5881,106848.1761,94340.4639
920832.BJ,20251219,7.6,1.5159,1.581,1.38,99.4699,481.0795,1.4141,2.4149,2.8667,1.027,1.0526,13876.3865,12252.0083,11747.5881,105460.5374,93115.2631
920832.BJ,20251218,7.57,1.2722,1.3268,1.03,99.0772,479.1805,1.4085,2.4053,2.8554,1.0311,1.0568,13876.3865,12252.0083,11747.5881,105044.2458,92747.7028
920832.BJ,20251217,7.51,1.2734,1.328,1.03,98.2919,475.3825,1.3974,2.3863,2.8327,1.0393,1.0652,13876.3865,12252.0083,11747.5881,104211.6626,92012.5823
920832.BJ,20251216,7.43,1.1005,1.1477,0.84,97.2449,470.3185,1.3825,2.3608,2.8026,1.0505,1.0767,13876.3865,12252.0083,11747.5881,103101.5517,91032.4217
920832.BJ,20251215,7.37,0.8158,0.8508,0.59,96.4596,466.5205,1.3713,2.3418,2.7799,1.059,1.0855,13876.3865,12252.0083,11747.5881,102268.9685,90297.3012
920832.BJ,20251212,7.39,1.0277,1.0718,0.7,96.7214,467.7865,1.375,2.3481,2.7875,1.0562,1.0825,13876.3865,12252.0083,11747.5881,102546.4962,90542.3413
920832.BJ,20251211,7.4,1.9392,2.0225,1.54,96.8522,468.4195,1.3769,2.3513,2.7913,1.0547,1.0811,13876.3865,12252.0083,11747.5881,102685.2601,90664.8614
920832.BJ,20251210,7.25,1.2827,1.3378,1.05,94.889,458.9245,1.349,2.3037,2.7347,1.0766,1.1034,13876.3865,12252.0083,11747.5881,100603.8021,88827.0602
