month,year,month_num,industry,monthly_ret,monthly_vol,avg_daily_ret,med_pe,med_pb,total_mv,avg_turnover,avg_stock_count
2025-11-01,2025,11,国防军工,-0.018768411252583106,0.2521734098549418,-0.0008280882561379776,111.34355,3.7281,141456847.0463,3.185995001761966,58.85
2025-12-01,2025,12,国防军工,0.11053858968682473,0.20624044434338787,0.004649083339147857,135.3671,3.9181999999999997,137357595.2048,4.924985625965532,59.08695652173913
2022-01-01,2022,1,基础化工,-0.09986483753064712,0.24705077553732374,-0.005406379882245619,28.9514,2.69325,193472206.1225,2.1728653054266296,149.6315789473684
2022-02-01,2022,2,基础化工,0.06485363826555046,0.18724489892822335,0.004000460670977928,29.2485,2.79415,214859784.2881,2.340461758816917,152.25
2022-03-01,2022,3,基础化工,-0.06942375537732515,0.28776928940041485,-0.002964353102297738,26.27475,2.6199,196536419.2611,2.7438489023654076,153.2173913043478
2022-04-01,2022,4,基础化工,-0.13639831418220538,0.43880282233191564,-0.007320679517295443,22.065,2.18005,180533640.49760002,3.1248015446302126,154.47368421052633
2022-05-01,2022,5,基础化工,0.1051759193842503,0.23014024952696144,0.005378025054929758,25.132199999999997,2.4383,202162071.0201,2.711308071344437,155.68421052631578
2022-06-01,2022,6,基础化工,0.02778451655910108,0.2061680403496711,0.0013863737002893946,26.66,2.6649000000000003,216568841.272,3.5296227313421054,157.8095238095238
2022-07-01,2022,7,基础化工,-0.011672518843742652,0.1989945962926923,-0.0004839572010230003,27.92555,2.7804,214374680.11539996,2.891768113307097,161.33333333333334
2022-08-01,2022,8,基础化工,-0.043279479709270485,0.2681078117989721,-0.0017835907726383006,26.514850000000003,2.5924,209347631.5585,3.1881606210714155,161.65217391304347
2022-09-01,2022,9,基础化工,-0.11319903999072878,0.24037476726537738,-0.005594504243369686,24.8947,2.34075,191674793.6922,2.4712564869987497,163.1904761904762
2022-10-01,2022,10,基础化工,-0.01911250258561359,0.2590081531467515,-0.0010795424997913589,25.9633,2.2743,183496363.4917,2.3665671790635487,163.9375
2022-11-01,2022,11,基础化工,0.07405340500397362,0.1919529735236511,0.0033219641093180795,27.6607,2.46725,202534944.1329,2.4369495279542317,164.9090909090909
2022-12-01,2022,12,基础化工,-0.05602235216807505,0.1712495127462168,-0.002561418317058697,25.85745,2.4379,196274654.8947,2.0403666323908833,165.8181818181818
2023-01-01,2023,1,基础化工,0.08257933708493592,0.12457610358617896,0.005000161479054482,27.4366,2.6129,210245822.8082,1.788850805993435,166.5625
2023-02-01,2023,2,基础化工,0.017685463401933443,0.1344209074327667,0.0009111616310383961,29.52965,2.6024,218460978.5097,2.1783836277511623,166.2
2023-03-01,2023,3,基础化工,-0.06926914804588047,0.1403382202242599,-0.003078701573618453,28.5795,2.479,204201479.4131,1.7568074240859575,167.43478260869566
2023-04-01,2023,4,基础化工,-0.07359144276130702,0.17676368529329484,-0.003955944892740576,29.372700000000002,2.2258,190289965.3846,1.7813598473955812,168.8421052631579
2023-05-01,2023,5,基础化工,-0.03485559422989115,0.11914818150183973,-0.0017455055966541285,29.8467,2.1879,180028601.7267,1.4567126899805858,170.1
2023-06-01,2023,6,基础化工,0.004217701025494902,0.16637002150904545,0.0002624636297105798,29.0364,2.3186,185054026.9587,1.6055116606537445,169.9
2023-07-01,2023,7,基础化工,0.0030156522325266444,0.10172989093350068,0.00016294842548078686,29.54325,2.3667,193490712.9551,1.7408809171069377,170.04761904761904
2023-08-01,2023,8,基础化工,-0.05981865429805511,0.13980026723830902,-0.002641302282200671,33.698949999999996,2.1358,183053929.60359997,1.9842081815099717,169.95652173913044
2023-09-01,2023,9,基础化工,-0.008121772543847605,0.14044122676183898,-0.00037052026318669883,34.55625,2.12025,179893786.9251,1.7025256959077049,170.15
2023-10-01,2023,10,基础化工,-0.010859274571391797,0.22881686363430834,-0.0005444276636029435,36.7875,2.075,178556616.6477,1.717938851698049,169.88235294117646
2023-11-01,2023,11,基础化工,0.0068044982410704336,0.12423361390963249,0.00033752578346336935,36.7875,2.1041,174343429.4716,1.9609491198537115,170.36363636363637
2023-12-01,2023,12,基础化工,-0.016558308441239844,0.15363316802652188,-0.0007503096300287453,36.9692,2.0835,171150496.4376,1.7556985417428075,170.04761904761904
2024-01-01,2024,1,基础化工,-0.19636209406454863,0.3328032883087441,-0.009674179559486101,33.67495,1.6211000000000002,144671288.39699998,1.9924156441695657,169.77272727272728
2024-02-01,2024,2,基础化工,0.05258058592672232,0.5432742465873505,0.00397617176946332,34.621300000000005,1.6824,159844118.81530002,2.546891722555823,161.6
2024-03-01,2024,3,基础化工,0.03815681341068733,0.2220607234798456,0.001878271356118453,34.5748,1.7693,164983519.69770002,2.178203764447404,169.57142857142858
2024-04-01,2024,4,基础化工,0.010876131997224148,0.3779056699320203,0.0008119164528812659,32.5692,1.84615,169415397.69300002,2.6448479038047785,164.9
2024-05-01,2024,5,基础化工,-0.04005430745396066,0.2260751277696116,-0.0019459653639602823,32.4431,1.8259,170446652.179,3.2206597396377346,167.6
2024-06-01,2024,6,基础化工,-0.11829069091487043,0.2793496477299247,-0.006456245320877086,29.689149999999998,1.6622,156771465.1329,2.049958402404015,170.05263157894737
2024-07-01,2024,7,基础化工,-0.02416348712575145,0.2609726249825468,-0.0009340841847255524,29.6677,1.5773000000000001,150376868.1484,1.6465828653544974,170.08695652173913
2024-08-01,2024,8,基础化工,-0.030727874376212272,0.18520679009192795,-0.0013525711925901575,29.3504,1.5133,143789211.5872,1.5819679677223561,170.1818181818182
2024-09-01,2024,9,基础化工,0.17144075891162647,0.39514624282338673,0.008647075680208751,25.9263,1.72275,146240419.2774,1.7659222063738156,167.94736842105263
2024-10-01,2024,10,基础化工,0.015228361390989598,0.4269923977528431,0.001188196150815828,36.97855,1.9647,161587077.80449998,3.517652146843295,165.16666666666666
2024-11-01,2024,11,基础化工,0.02793593669768768,0.28436119614992034,0.0014665302355209592,39.6283,1.9272,168629175.114,3.7645807942015788,167.47619047619048
2024-12-01,2024,12,基础化工,-0.07372707060259298,0.24067594401265383,-0.0033642331588613367,36.9093,1.87195,162511820.56960002,3.086034581735214,170.13636363636363
2025-01-01,2025,1,基础化工,-0.00016161251968260792,0.23630169706911167,9.541507710860141e-05,37.301,1.8305,161674646.09280002,2.3831959551731736,170.61111111111111
2025-02-01,2025,2,基础化工,0.042723214019675826,0.16702654974268671,0.002379267810143469,38.83045,1.9026,167417511.4468,3.0028734229523084,169.94444444444446
2025-03-01,2025,3,基础化工,0.013525294018974288,0.1644161197111158,0.0006913502735004856,38.83015,1.9702,169902030.54080003,3.426962627092673,169.76190476190476
2025-04-01,2025,4,基础化工,0.013689730187815385,0.3382415982361076,0.0008726562534453818,40.3286,1.9727000000000001,166559935.26639998,3.9142011259963008,164.71428571428572
2025-05-01,2025,5,基础化工,0.013481172405968245,0.17393628314354082,0.0007619384082055173,39.8123,2.1418,167573801.1016,4.446601117319445,168.94736842105263
2025-06-01,2025,6,基础化工,0.027578085970944022,0.15998054664628256,0.0014095065683823343,44.2341,2.1933499999999997,174885370.8379,3.9553393003838373,169.6
2025-07-01,2025,7,基础化工,0.02058030377694875,0.15220733314855997,0.0009301741264873791,45.3699,2.3608,185274444.40109998,3.9258093219948758,168.47826086956522
2025-08-01,2025,8,基础化工,0.04046794750013705,0.16278510392585996,0.0019414085511505715,48.5146,2.3657,206743856.2637,4.153528775496312,171.23809523809524
2025-09-01,2025,9,基础化工,-0.0034154620001448643,0.19098139605343026,-8.660250380197332e-05,47.4207,2.4300499999999996,210090929.49359998,3.2891423053030646,171.6818181818182
2025-10-01,2025,10,基础化工,0.004434643763892021,0.15370015650584218,0.00030463135145904565,47.2775,2.4034,210455934.2434,3.1340003121521285,171.47058823529412
2025-11-01,2025,11,基础化工,-0.021879638089157605,0.24524432672050822,-0.0009900968090965012,45.583,2.37495,211324078.2169,3.6151056639201093,170.6
2025-12-01,2025,12,基础化工,0.003677993476740138,0.14035432933984682,0.000197122424929861,47.5527,2.4318,223072120.68719998,2.6015708077907833,171.69565217391303
2022-01-01,2022,1,家用电器,-0.09757877879103127,0.2557044233884247,-0.0052647190122667355,26.4688,2.6395,113751950.62349999,1.806994711040221,42.63157894736842
2022-02-01,2022,2,家用电器,-0.005361267060970287,0.19581150696702102,-0.0002644234374230619,25.7322,2.6475,104982415.1177,1.2729411409799314,42.5
2022-03-01,2022,3,家用电器,-0.07221702992773571,0.3087874663230416,-0.0030707264937983067,23.7666,2.2852,95691222.37720002,1.3300572097368384,42.69565217391305
2022-04-01,2022,4,家用电器,-0.09802150035931889,0.38204432209661465,-0.005139237281618735,22.5265,2.1057,91241983.4154,1.5133711193397559,42.36842105263158
2022-05-01,2022,5,家用电器,0.08509459351555049,0.19093512077838146,0.004376449877104988,25.5915,2.383,95782193.19929999,1.7946703950744702,42.1578947368421
2022-06-01,2022,6,家用电器,0.06654233461786951,0.2349515899802881,0.0031765353804332243,28.1251,2.5908,106910263.264,2.3153220155939094,42.61904761904762
2022-07-01,2022,7,家用电器,0.027783834156125398,0.1577552907681777,0.0013527693076921942,32.9834,2.9502,103935609.18280002,3.0322748765173237,42.714285714285715
2022-08-01,2022,8,家用电器,-0.07764460410038687,0.24571817872315202,-0.0033917245081948543,28.5246,2.8029,97386876.2126,3.082411767209872,43.130434782608695
2022-09-01,2022,9,家用电器,-0.08678109737800022,0.21311259026583512,-0.004227376634380222,27.5126,2.4082999999999997,93759010.6838,3.073034463237022,44.19047619047619
2022-10-01,2022,10,家用电器,-0.037084893540010655,0.22966011283380888,-0.0022606609447293887,26.3334,2.2673,83065089.00709999,3.1889692045454545,44.75
2022-11-01,2022,11,家用电器,0.07008103138615485,0.17567956597617476,0.0031416631913612518,25.9266,2.3999,92809658.18210001,2.312556030068123,44.90909090909091
2022-12-01,2022,12,家用电器,-0.04432967516228414,0.1521966790456266,-0.0020148651917547273,26.0828,2.2849000000000004,93681671.2688,1.9586948668503212,44.86363636363637
2023-01-01,2023,1,家用电器,0.09258615699929251,0.11229656648958368,0.005572890380292704,26.9864,2.4502,103091621.12159999,2.015608199803265,44.6875
2023-02-01,2023,2,家用电器,0.03949504332143494,0.16632015452978338,0.001990779688350392,30.8613,2.6386,104465784.3878,2.3535750959595956,44.8
2023-03-01,2023,3,家用电器,-0.013751099384298193,0.17367152009564554,-0.0005442299509148154,27.2935,2.58215,104605514.14590003,1.7990978019323673,44.65217391304348
2023-04-01,2023,4,家用电器,-0.02938306237366728,0.1810659776044615,-0.0015065173121231478,26.987,2.4242,109292274.30800001,1.9870012739079908,44.36842105263158
2023-05-01,2023,5,家用电器,-0.012748899219989673,0.14280666392036162,-0.000602845462511864,28.1684,2.3669,101442350.9929,1.5851746565656566,44.95
2023-06-01,2023,6,家用电器,0.05895516085447672,0.19120472629486562,0.0029367603203482935,27.3251,2.55455,112250303.16809998,1.9437035959595963,44.65
2023-07-01,2023,7,家用电器,-0.016241726981018445,0.14987788083240597,-0.0007371713592335746,25.1479,2.5609,112517393.8113,1.9924715945165947,44.666666666666664
2023-08-01,2023,8,家用电器,-0.03970783454055682,0.20193745059887638,-0.0016830568193367036,25.0143,2.3496,107757581.52389999,1.466199448836188,44.95652173913044
2023-09-01,2023,9,家用电器,0.006476914685157542,0.15611215432763892,0.00036884393967883853,25.3679,2.5672,107836032.23519999,2.1409273787878793,44.75
2023-10-01,2023,10,家用电器,-0.028153891469804848,0.17094923126710163,-0.001623830863895068,22.6847,2.3026,102956761.64510001,2.2749792924456607,44.35294117647059
2023-11-01,2023,11,家用电器,0.021270046712656754,0.13674036136397663,0.0009925430183308306,23.863,2.4635,103545468.51969999,2.2834661868686865,44.77272727272727
2023-12-01,2023,12,家用电器,-0.021066105653229306,0.1530269771760401,-0.0009690327950029847,23.11795,2.4265499999999998,103507451.27880001,1.4534228691678688,44.666666666666664
2024-01-01,2024,1,家用电器,-0.14185274231723044,0.3035396764827264,-0.006751892512157026,19.2648,2.0115,101533661.95479998,1.870075789715335,44.81818181818182
2024-02-01,2024,2,家用电器,0.07964552060880359,0.5214009847288046,0.005631020268470334,20.31605,1.99885,109868323.10820001,2.5181502267790696,43.53333333333333
2024-03-01,2024,3,家用电器,0.03584151566264748,0.18424915268929676,0.0017425612376046106,20.5828,2.1503,113750621.45279999,2.460761119780306,44.57142857142857
2024-04-01,2024,4,家用电器,0.03224430409223711,0.3088922906659581,0.0017665522566233938,21.8798,2.11495,120711686.8618,2.6551122400264533,44.1
2024-05-01,2024,5,家用电器,-0.02831480523517682,0.18747097881624586,-0.0013691967087224293,19.82005,2.0008,115010774.1812,2.169248371212121,44.75
2024-06-01,2024,6,家用电器,-0.12191349417579411,0.24325015865585708,-0.006707145515846271,18.1593,1.8221,108388996.12319998,1.5959843407761831,44.94736842105263
2024-07-01,2024,7,家用电器,-0.009754367022622779,0.29728777328662476,-0.0002600771578342217,17.8341,1.83295,106153024.58399999,1.383637929078698,44.65217391304348
2024-08-01,2024,8,家用电器,-0.05792148681263409,0.1670944145508355,-0.0026554803074308503,20.4503,1.8045,105529051.6023,1.6467000087556327,44.54545454545455
2024-09-01,2024,9,家用电器,0.19805512566781713,0.3826278946004851,0.009822835644379196,21.117350000000002,2.0497500000000004,125531968.67189999,2.1779321976806,44.21052631578947
2024-10-01,2024,10,家用电器,0.023943826621497744,0.43520144228228896,0.0016773011965198173,24.5471,2.2077,122767219.9426,3.907711936670663,43.22222222222222
2024-11-01,2024,11,家用电器,0.03684510298343713,0.3115314926052648,0.0019085759701377696,28.1692,2.355,128188371.42339998,4.025055556626222,44.0
2024-12-01,2024,12,家用电器,-0.04943339754173626,0.27094520347700396,-0.0021611048606537146,27.5197,2.2474,132758312.07010001,3.7243511601212975,44.40909090909091
2025-01-01,2025,1,家用电器,-0.021799426341657546,0.3158784830869157,-0.001036707056115098,27.9355,2.1498999999999997,132530007.11190002,3.0476516796145283,44.333333333333336
2025-02-01,2025,2,家用电器,0.053478440736888455,0.21737832428514317,0.0029876381782449938,36.3746,2.319,133206881.88169998,3.753922470021365,44.22222222222222
2025-03-01,2025,3,家用电器,0.003084860684941848,0.16668844473627054,0.00019908232290583334,34.8647,2.3279,139804475.03859997,3.58575965496605,44.61904761904762
2025-04-01,2025,4,家用电器,-0.02724055146277915,0.40024133077202745,-0.0009992079321823801,30.12265,2.199,132871906.91610003,2.8543827559037083,43.666666666666664
2025-05-01,2025,5,家用电器,0.015338521507209713,0.16866623922902635,0.0008547485200169576,31.181,2.3065,138138753.00349998,2.9651253779533397,44.578947368421055
2025-06-01,2025,6,家用电器,-0.005735353628581574,0.17110216278872528,-0.00023219548614047532,32.6072,2.3802,132716843.314,2.5224411443504815,44.75
2025-07-01,2025,7,家用电器,0.013089872094256938,0.09919883685078255,0.0005842963743233559,33.1837,2.4853,132558914.9764,2.611450566534914,44.73913043478261
2025-08-01,2025,8,家用电器,0.07122717003668577,0.150479354112586,0.0033248155518550717,37.3452,2.6224,139657717.9521,3.5110943876192717,44.57142857142857
2025-09-01,2025,9,家用电器,-0.004088542560786279,0.16467414181736023,-0.00013473933112141272,39.0811,2.5724,143815317.76590002,3.0128673415977967,44.86363636363637
2025-10-01,2025,10,家用电器,-0.0015931628415277732,0.1479494903367485,-5.291767330273827e-05,34.848,2.66,146633365.8537,2.3647190909090914,44.705882352941174
2025-11-01,2025,11,家用电器,-0.015409266708529268,0.1509470431088886,-0.0007327853378012925,33.9195,2.552,146720001.54639995,2.5753836861295882,44.5
2025-12-01,2025,12,家用电器,0.008669415402641656,0.1218355731054481,0.0004036417610533482,34.5859,2.6427,149981117.9137,2.802562115747975,44.73913043478261
2022-01-01,2022,1,建筑材料,-0.07520459380178568,0.269660051919308,-0.003968757786267704,15.2779,2.0843,87122366.73079999,2.2377309329726756,41.68421052631579
2022-02-01,2022,2,建筑材料,0.013710036124925162,0.2683651749786993,0.0009852557583131423,15.8582,2.19635,87999968.2268,1.9066175704123114,41.6875
2022-03-01,2022,3,建筑材料,-0.041809014856791116,0.346932680834168,-0.0016253819952088387,15.7285,2.00595,83529324.1778,2.2588410868497,41.47826086956522
2022-04-01,2022,4,建筑材料,-0.1384135908442755,0.39683109141540784,-0.007511213429349248,14.8047,1.6855,76979154.76900001,2.3552802359322325,40.8421052631579
2022-05-01,2022,5,建筑材料,0.054666055054088725,0.24041845078676669,0.002915095579284496,15.0353,1.73415,76795964.8035,1.9729354171074969,41.73684210526316
2022-06-01,2022,6,建筑材料,0.055794004990418644,0.17095919938833923,0.0026439160863216188,17.563200000000002,1.9269,83022181.30150001,2.5924575500943425,42.19047619047619
2022-07-01,2022,7,建筑材料,-0.03971280251407949,0.19974767369023802,-0.0018521502328229043,16.2396,1.9092,74854822.1357,2.159497287329755,42.523809523809526
2022-08-01,2022,8,建筑材料,-0.03996950938372468,0.224602226972554,-0.0016746905037064053,19.21065,1.7329,73206957.75579998,1.9901811136790404,42.82608695652174
2022-09-01,2022,9,建筑材料,-0.0935546320975208,0.21728837373237916,-0.004576541307377768,18.0907,1.7355999999999998,66260596.57750001,1.6306404489873088,42.476190476190474
2022-10-01,2022,10,建筑材料,-0.0730051118328564,0.2614173477969878,-0.004597982555738082,18.4863,1.6337,58946535.6463,1.448547497923588,42.9375
2022-11-01,2022,11,建筑材料,0.12716753224332922,0.18683887496503016,0.0055216025440515135,19.2834,1.6968999999999999,69340192.4106,1.9445741933147205,42.63636363636363
2022-12-01,2022,12,建筑材料,-0.060283245398046637,0.18999453564215868,-0.002753841718501342,19.4706,1.6517,66860834.307799995,1.6755822888351963,42.90909090909091
2023-01-01,2023,1,建筑材料,0.08857580523155661,0.11883313307511591,0.005344622262756685,20.5582,1.7797,72274591.9506,1.4358466915836101,42.75
2023-02-01,2023,2,建筑材料,0.01564047211869246,0.18915258599574022,0.0008434774506954568,23.10355,1.8366,74368813.2593,1.821483726467331,42.65
2023-03-01,2023,3,建筑材料,-0.0734003949244516,0.17965857295101964,-0.003247558920579522,23.656399999999998,1.6584,68780142.6745,1.8046053294133264,42.869565217391305
2023-04-01,2023,4,建筑材料,-0.031981691429908476,0.18045659919686108,-0.0016478161159106275,26.0224,1.60955,65112610.104600005,1.5368722387363758,42.8421052631579
2023-05-01,2023,5,建筑材料,-0.05907649331362663,0.09817146004696727,-0.0030217886057921648,23.9038,1.6481,60642989.4433,1.4521858167220376,42.85
2023-06-01,2023,6,建筑材料,0.00034953868799680876,0.20851406769741213,9.883959674976566e-05,24.3417,1.5978,60428098.40310001,1.5139894765990058,42.6
2023-07-01,2023,7,建筑材料,0.07846168853944646,0.1825337392573293,0.0036657569963250906,25.5272,1.7598500000000001,66226314.8555,1.5088759505352531,42.76190476190476
2023-08-01,2023,8,建筑材料,-0.07234137961735576,0.15443552059705126,-0.0032143659280376435,25.5624,1.62065,61364195.19929999,1.551484062785883,42.73913043478261
2023-09-01,2023,9,建筑材料,-0.010056256130052899,0.15579052634043783,-0.0004598791996444218,26.235100000000003,1.7647,61691207.50480001,1.2867520514950166,42.9
2023-10-01,2023,10,建筑材料,-0.04923506142365186,0.24140945276380096,-0.002857036303509914,25.5624,1.6515,57138868.284499995,1.53788826770243,42.470588235294116
2023-11-01,2023,11,建筑材料,-0.01283926799843238,0.1233227464282664,-0.0005583818224499604,25.544800000000002,1.5791,55633120.650400005,1.3897399828853318,42.95454545454545
2023-12-01,2023,12,建筑材料,-0.02978649770680386,0.16969989531790455,-0.0013845592272674016,25.8752,1.4943,53629827.2682,1.33481801666403,42.95238095238095
2024-01-01,2024,1,建筑材料,-0.11613570147504415,0.3315013857543672,-0.0053851138074989865,23.07705,1.3338,51636861.9511,2.076520586554918,42.31818181818182
2024-02-01,2024,2,建筑材料,0.025789421114943867,0.4440777615623169,0.0020678545616795835,23.356650000000002,1.3664,54047316.001099996,2.7948081992863765,41.8
2024-03-01,2024,3,建筑材料,-0.0031390362702292673,0.19535856290387585,-7.706753095674875e-05,22.02015,1.3912,53105471.826299995,1.9661260809561112,42.666666666666664
2024-04-01,2024,4,建筑材料,-0.031068832424497872,0.35311159198459396,-0.0013421902694331412,22.66065,1.4035,53884921.4115,1.936025010555619,42.15
2024-05-01,2024,5,建筑材料,-0.010203858308876157,0.2148367541575148,-0.00042564825499249466,21.2982,1.3995,53719985.5294,1.7578432890365447,42.9
2024-06-01,2024,6,建筑材料,-0.11036925342489212,0.26145422617426545,-0.006006903686404774,18.88945,1.2135,49119923.8283,1.4648347033920592,42.78947368421053
2024-07-01,2024,7,建筑材料,-0.01485207301573932,0.22511971781295184,-0.0005542551289055062,18.6082,1.2542,47515382.0323,1.2053918050941304,42.82608695652174
2024-08-01,2024,8,建筑材料,-0.05623099035771639,0.17499034325968965,-0.0025691514591178713,23.1266,1.1551,43075375.6305,1.3027093350448,42.81818181818182
2024-09-01,2024,9,建筑材料,0.20777525451322298,0.41820896028577265,0.010304067840424374,21.671149999999997,1.404,42066886.3632,1.6581765493064997,42.26315789473684
2024-10-01,2024,10,建筑材料,0.07803782247979685,0.4911337795352671,0.0046444505251659225,25.8941,1.4939,55997460.62040001,3.7407082252482513,41.666666666666664
2024-11-01,2024,11,建筑材料,-0.01169552400638818,0.2491670372285295,-0.0004423018107438312,26.9722,1.47725,53998939.240100004,3.3022461227448057,42.333333333333336
2024-12-01,2024,12,建筑材料,-0.07524884999315906,0.2567990552197919,-0.003423912757165161,25.544800000000002,1.4136,50965015.5119,2.7017019897060304,42.63636363636363
2025-01-01,2025,1,建筑材料,-0.02395015210845397,0.22284570053656547,-0.0012526171724844017,25.5272,1.3936,50374059.0099,1.6696246552443375,42.611111111111114
2025-02-01,2025,2,建筑材料,0.0029614427979089974,0.172065676044607,0.00021993851913480088,25.5272,1.38425,49715023.095599994,2.345550350682909,42.72222222222222
2025-03-01,2025,3,建筑材料,-0.005929945523896474,0.14427988404852027,-0.0002437711719009301,26.66825,1.3786,51071392.7243,2.0653161235036652,42.666666666666664
2025-04-01,2025,4,建筑材料,-0.013773877031347692,0.34014247334453235,-0.0004325355371610265,29.8828,1.36685,48943205.7236,1.9999464496715684,42.04761904761905
2025-05-01,2025,5,建筑材料,0.03291925696025899,0.12598020806382107,0.0017358051034884225,29.8828,1.4817,49580633.009500004,1.586398930465699,42.94736842105263
2025-06-01,2025,6,建筑材料,0.015300282878695004,0.14681804097842316,0.0008001902590386658,30.8335,1.50905,48437746.5707,1.6152311046511627,42.9
2025-07-01,2025,7,建筑材料,0.0697664950769834,0.21739565767390764,0.003025874964523929,31.86465,1.6887,55093666.4079,3.5683992363805683,41.91304347826087
2025-08-01,2025,8,建筑材料,0.03517371469648367,0.1673508027329861,0.0017008785437452746,31.86465,1.6857,60391602.2097,3.0385746112519505,42.42857142857143
2025-09-01,2025,9,建筑材料,-0.004145559685220235,0.16587763425955346,-0.00013669574190404841,34.8381,1.6104,58934079.15479999,2.4797677320363505,42.77272727272727
2025-10-01,2025,10,建筑材料,0.01639308216267521,0.18226242408640117,0.0010190601863740373,31.3307,1.6284,60400106.215100005,2.6370028461639907,42.294117647058826
2025-11-01,2025,11,建筑材料,-0.006450149310044728,0.22036821641625706,-0.00023075904368589933,30.34245,1.6041,59666604.4321,2.9240860825702937,42.75
2025-12-01,2025,12,建筑材料,0.005335005205353127,0.1384854051751821,0.00026775316065192343,30.8335,1.5928,60574569.931099996,2.831674276187306,42.30434782608695
2022-01-01,2022,1,建筑装饰,-0.05383252058415611,0.28103835517066733,-0.0027584549777417687,23.2525,1.4302,146377782.8852,2.6238135299435057,88.42105263157895
2022-02-01,2022,2,建筑装饰,0.044668008321193,0.31131318269537417,0.0029145172446923087,24.2153,1.4634,150310614.3079,4.29305721258973,86.6875
2022-03-01,2022,3,建筑装饰,-0.02277800748603931,0.29450958153681017,-0.00083584094430909,25.7922,1.5565,147605849.5582,3.9143251364234763,88.34782608695652
2022-04-01,2022,4,建筑装饰,-0.12354155500701647,0.41951430956063684,-0.006582561012327792,21.5649,1.4384,148018102.0273,4.189496955139222,87.78947368421052
2022-05-01,2022,5,建筑装饰,0.06091292692713024,0.34338966284749467,0.0033383310944920274,26.9134,1.6521,147729218.06479996,4.833972320195862,86.6842105263158
2022-06-01,2022,6,建筑装饰,-0.01344663231426102,0.13634256110142112,-0.0006091902918101703,29.3398,1.6803,147641727.31840003,3.3220474857949527,88.95238095238095
2022-07-01,2022,7,建筑装饰,-0.020898735789003142,0.22298002118877489,-0.0009109757389160233,30.1539,1.6999,140728544.1192,2.7120066465974553,88.71428571428571
2022-08-01,2022,8,建筑装饰,-0.03458112017518389,0.2284778208450289,-0.0014278399305516498,27.0547,1.6374,139615814.3677,2.3760021230985746,88.47826086956522
2022-09-01,2022,9,建筑装饰,-0.10559737505444078,0.2240106353257142,-0.005204245915820359,24.2126,1.5281,128889893.4194,2.313385960895867,89.14285714285714
2022-10-01,2022,10,建筑装饰,-0.02052525506535019,0.23759569135342343,-0.0011892866245290321,24.992,1.405,123690086.806,1.8220313481797494,89.4375
2022-11-01,2022,11,建筑装饰,0.11339166987162153,0.1754517500783323,0.004952054169057564,26.86775,1.6012,145706735.0149,2.450052946300204,89.5
2022-12-01,2022,12,建筑装饰,-0.0770157946643949,0.2005052112457309,-0.0035600161912987594,24.17295,1.4889999999999999,137097114.8519,1.8434732696576426,90.5
2023-01-01,2023,1,建筑装饰,0.06823504755519094,0.1171291249330136,0.004159361730679288,25.9384,1.63605,145375005.86830002,1.5784224877106738,90.5
2023-02-01,2023,2,建筑装饰,0.014474063754096989,0.16526895763925287,0.0007703706010232298,25.3942,1.6040999999999999,150027735.83479998,1.9158099429264557,90.6
2023-03-01,2023,3,建筑装饰,-0.01524261226156709,0.19299633714128603,-0.0005970500423450139,25.6415,1.6535,159085707.2285,2.6894293602769967,90.91304347826087
2023-04-01,2023,4,建筑装饰,0.008386888530756309,0.1923319227232727,0.0005093155532914439,26.90475,1.75665,181684299.30430004,2.5368770814101063,91.57894736842105
2023-05-01,2023,5,建筑装饰,-0.06348475907245488,0.16459141371541033,-0.00322275921677484,26.9514,1.7645499999999998,163376341.34919998,2.104952957310202,92.5
2023-06-01,2023,6,建筑装饰,-0.0006859280543068946,0.18349864959283027,2.8932387803218967e-05,26.365949999999998,1.7641499999999999,159244757.2509,1.920722539576365,92.5
2023-07-01,2023,7,建筑装饰,0.06285021804104884,0.14482898638165367,0.002946267943438772,26.2341,1.894,168782473.0989,1.9586533986303554,92.66666666666667
2023-08-01,2023,8,建筑装饰,-0.08692276460400472,0.1897486293519123,-0.0038774356203574475,29.56075,1.74905,147252289.4126,2.340382725907205,92.1304347826087
2023-09-01,2023,9,建筑装饰,-0.013645519238816517,0.14170101700816898,-0.0006489553674264427,30.7611,1.7023,147452177.59769997,1.801447042269325,91.95
2023-10-01,2023,10,建筑装饰,-0.041667915513348475,0.24562398412492426,-0.0023886515052544866,29.1537,1.52,136819729.6534,1.6429912791726602,91.88235294117646
2023-11-01,2023,11,建筑装饰,-0.004158857338380284,0.11664655924608146,-0.0001636607869363763,27.102899999999998,1.5666,133131528.96560001,1.9966853299719605,92.5
2023-12-01,2023,12,建筑装饰,-0.011673148843587278,0.1736214825359976,-0.0005019816342184266,27.8058,1.53755,131586165.1165,2.087551284895229,92.66666666666667
2024-01-01,2024,1,建筑装饰,-0.11989467965011702,0.34917367945631955,-0.00555645226550187,24.9519,1.3042500000000001,132554117.0307,2.3262349778384737,91.54545454545455
2024-02-01,2024,2,建筑装饰,-0.005447342249008336,0.5340048351363621,0.00017277859957073942,24.7352,1.3514,136452762.53260002,3.2237328541511148,87.53333333333333
2024-03-01,2024,3,建筑装饰,0.017383126165725793,0.2098581966869269,0.000904517229777071,24.6703,1.35555,136737588.2989,2.5504116428154315,92.33333333333333
