quarter,quarter_str,industry,cum_ret,ann_vol,sharpe,avg_daily_ret,med_pe,med_pb,total_mv,avg_turnover,avg_stock_count,mom_1q,mom_2q,mom_4q,cum_ret_z,ann_vol_z,med_pe_z,med_pb_z,total_mv_z,avg_turnover_z,mom_1q_z,mom_2q_z,mom_4q_z
2024-09-30 23:59:59.999999,2024Q3,建筑材料,0.1229315591639435,0.2924956649880321,1.703018744139472,0.001976688889103802,21.671149999999997,1.404,42066886.3632,1.3732651769527204,42.65625,-0.14680467560877875,-0.22887130467586192,-0.3045616602995713,-0.18471179380281452,-0.24732949590143297,-0.6242779428391081,-0.7097539158889161,-0.6041256650677076,-0.6101863564603799,-0.14493917263561124,-0.20938186314234905,-0.340569603425842
2024-12-31 23:59:59.999999,2024Q4,建筑材料,-0.014742747296326075,0.33889589712485585,-0.01236444913604923,-1.662802016831767e-05,25.544800000000002,1.4136,50965015.5119,3.215038695174462,42.24590163934426,0.1229315591639435,-0.041920044109979404,-0.21148765783593493,0.056371018807147455,-0.10673753839008401,-0.6660159499035643,-0.805446122982132,-0.6903466132294951,-0.4537299205431177,-0.18471179380281452,-0.26332453294049474,-0.7351989311481499
2025-03-31 23:59:59.999999,2025Q1,建筑材料,-0.026864699343804865,0.17773553994970276,-0.5897059700879735,-0.0004159194801791637,26.66825,1.3786,51071392.7243,2.0288559421099546,42.666666666666664,-0.014742747296326075,0.10637646295612013,-0.14684136158331262,-0.4026741135462661,-0.8798284613745174,-0.6752719095645761,-0.8744341871538813,-0.6895407228781693,-0.7400433996902662,0.056371018807147455,-0.12408789252446213,-0.26192942114365464
2025-06-30 23:59:59.999999,2025Q2,建筑材料,0.03427822919604062,0.22628646487230436,0.7405816107233398,0.0006650142644445302,30.8335,1.50905,48437746.5707,1.7407512869162416,42.61666666666667,-0.026864699343804865,-0.0412113871665134,-0.08140384810863921,-0.22079048626661393,-1.0299400649438806,-0.5700767945272801,-0.8085921686409726,-0.6686128589253322,-1.1755533026716443,-0.4026741135462661,-0.2907732041866849,-0.4454970312795057
2025-09-30 23:59:59.999999,2025Q3,建筑材料,0.10280338799556787,0.18423254138328707,2.1202765086162043,0.0015500949588001835,34.8381,1.6104,58934079.15479999,3.0369415057249056,42.36363636363637,0.03427822919604062,0.006492655530845992,0.11355978421753021,0.8820320357904434,0.22484780305286453,-0.577681046629064,-0.8167489272749012,-0.6951040276563661,-0.34529942373818273,-0.22079048626661393,-0.4501048991663357,-0.4627556102604858
2025-12-31 23:59:59.999999,2025Q4,建筑材料,0.015224681717047162,0.1784942948024165,0.4439474832749316,0.00031445274982724804,30.8335,1.5928,60574569.931099996,2.8073213064750298,42.45,0.10280338799556787,0.14060553528745,0.09359959896845083,0.6006680161571716,-0.2539702602386829,-0.7173768729588453,-0.8694117748199021,-0.6770053678972907,-0.2776750926916769,0.8820320357904434,0.7653404221564398,0.3255786241201248
2022-03-31 23:59:59.999999,2022Q1,建筑装饰,-0.03408359009480166,0.2918672197665288,-0.37219824096982973,-0.0004310812134676854,25.7922,1.5565,147605849.5582,3.596049148415556,87.91379310344827,,,,0.604316475883771,-0.05887366230768416,-0.3727710710807936,-0.7972139693072908,-0.2605309075317775,1.3083727358410244,0.0,0.0,0.0
2022-06-30 23:59:59.999999,2022Q2,建筑装饰,-0.08265720433015256,0.31897646527038914,-0.9966841196345345,-0.0012615824502863232,29.3398,1.6803,147641727.31840003,4.088286668356959,87.84745762711864,-0.03408359009480166,,,-0.8619178135483881,-0.10047283402642762,-0.3141107654935193,-0.6544046541746243,-0.2972239405006791,1.6211238332275004,0.604316475883771,0.0,0.0
2022-09-30 23:59:59.999999,2022Q3,建筑装饰,-0.15457231756839807,0.22378780098753903,-2.7936845017409406,-0.002480922663879261,24.2126,1.5281,128889893.4194,2.464327593671185,88.76923076923077,-0.08265720433015256,-0.11392354015418305,,-0.7290778807479728,-0.43655247994960683,-0.5208358846067851,-0.6623384108755951,-0.32735186478389255,0.0892562317063977,-0.8619178135483881,0.11660144961450407,0.0
2022-12-31 23:59:59.999999,2022Q4,建筑装饰,0.006550292478800124,0.20784733077173995,0.2343270312672433,0.0001932708253038197,24.17295,1.4889999999999999,137097114.8519,2.0601679720324766,89.85,-0.15457231756839807,-0.22445300626151432,,-0.4397917894063046,-0.49929265801346634,-0.6080122219781565,-0.7531872436211035,-0.31017493879799407,-0.2910210543818794,-0.7290778807479728,-1.0755553532769928,0.0
2023-03-31 23:59:59.999999,2023Q1,建筑装饰,0.06717838037248991,0.1660457539274493,1.7549494412792395,0.001156356758260981,25.6415,1.6535,159085707.2285,2.125895490648658,90.69491525423729,0.006550292478800124,-0.14903451897879694,-0.24597951912573957,0.18528889427500242,-0.1835993449998368,-0.6388361372348247,-0.6812709606299356,-0.26075840125014615,-0.08518696532063394,-0.4397917894063046,-0.9501209181119555,-0.3421572941043781
